"","X","SUBJECT_ID","AGE_in_years","CONDITION_1_1yes","CONDITION_2_1yes","CONDITION_3_1yes","age_c","age_2c","age_3c","GENDER_1female","fieldid","FIELDSITE","berlin","laplata","phoenix","pune","shuar","wiichi","tanna","hadza","T1_choice_1yes"
"442",770,"Noe-2017-08-22-14-13",10.28,0,0,1,0.610121131535458,0.372247795146107,0.227116245986122,0,2,"laplata",0,1,0,0,0,0,0,0,1
"443",771,"Noe-2017-08-22-14-36",12.5,1,0,0,1.50518571475447,2.26558403590093,3.41012472641386,1,2,"laplata",0,1,0,0,0,0,0,0,1
"444",772,"Noe-2017-08-22-14-44",10.67,0,0,1,0.767362206965825,0.588844756679461,0.451857212045806,1,2,"laplata",0,1,0,0,0,0,0,0,0
"445",774,"Noe-2017-08-23-13-46",12.37,0,0,1,1.45277202294435,2.11054655064981,3.06614298190575,0,2,"laplata",0,1,0,0,0,0,0,0,0
"446",775,"Noe-2017-08-23-13-47",12.26,1,0,0,1.40842197602809,1.98365246255887,2.79381972107016,0,2,"laplata",0,1,0,0,0,0,0,0,1
"447",776,"Noe-2017-08-23-14-47",13.86,0,0,1,2.05351356753729,4.21691797205973,8.65949826881648,0,2,"laplata",0,1,0,0,0,0,0,0,1
"448",781,"Noe-2017-08-28-11-16",6.3,1,0,0,-0.994544202343674,0.989118170415415,-0.983721741819433,1,2,"laplata",0,1,0,0,0,0,0,0,0
"449",782,"Noe-2017-08-28-11-42",7.23,0,0,1,-0.619584714778952,0.383885218787715,-0.237849413790442,1,2,"laplata",0,1,0,0,0,0,0,0,0
"450",783,"Noe-2017-08-29-11-36",7.96,0,0,1,-0.32526167615288,0.105795157973781,-0.0344111104114109,1,2,"laplata",0,1,0,0,0,0,0,0,0
"451",787,"Noe-2017-08-29-14-52",6.86,1,0,0,-0.768762145315454,0.59099523607002,-0.454334765552402,0,2,"laplata",0,1,0,0,0,0,0,0,0
"452",788,"Noe-2017-08-29-15-11",6.56,0,0,1,-0.889716818723429,0.79159601751934,-0.704296290421443,0,2,"laplata",0,1,0,0,0,0,0,0,0
"453",789,"Noe-2017-08-29-15-38",7.38,1,0,0,-0.559107378074965,0.312601060217862,-0.174777559161863,0,2,"laplata",0,1,0,0,0,0,0,0,0
"454",790,"Noe-2017-08-23-14-06",12.74,0,1,0,1.60194945348085,2.5662420515076,4.11099005191217,0,2,"laplata",0,1,0,0,0,0,0,0,0
"455",793,"Noe-2017-08-30-13-58",12.21,1,0,0,1.38826286379343,1.92727377898793,2.67556261573177,1,2,"laplata",0,1,0,0,0,0,0,0,1
"456",794,"Noe-2017-08-30-14-14",13.07,0,0,1,1.73499959422962,3.01022359197696,5.22273671062046,0,2,"laplata",0,1,0,0,0,0,0,0,0
"457",802,"Noe-2017-09-04-13-46",10.76,1,0,0,0.803648608988217,0.645851086728697,0.519037327463046,0,2,"laplata",0,1,0,0,0,0,0,0,1
"458",803,"Noe-2017-09-04-14-09",10.71,0,1,0,0.783489496753555,0.613855791523139,0.48094956517972,0,2,"laplata",0,1,0,0,0,0,0,0,0
"459",804,"Noe-2017-09-04-14-25",10.28,0,0,1,0.610121131535458,0.372247795146107,0.227116245986122,1,2,"laplata",0,1,0,0,0,0,0,0,0
"460",805,"Noe-2017-09-04-14-39",10.58,0,0,1,0.731075804943433,0.534471832573688,0.3907394252184,0,2,"laplata",0,1,0,0,0,0,0,0,0
"461",806,"Noe-2017-09-04-14-50",10.82,1,0,0,0.827839543669812,0.685318310063443,0.567333597071488,1,2,"laplata",0,1,0,0,0,0,0,0,1
"462",807,"Noe-2017-09-04-15-13",10.57,0,1,0,0.7270439824965,0.528592952484371,0.384310325293821,1,2,"laplata",0,1,0,0,0,0,0,0,0
"463",808,"Noe-2017-09-04-15-32",11.79,0,0,1,1.21892632102226,1.48578137608087,1.81105802658965,0,2,"laplata",0,1,0,0,0,0,0,0,0
"464",809,"Noe-2017-09-05-13-35",10.72,0,0,1,0.787521319200488,0.620189828195276,0.488412711655068,0,2,"laplata",0,1,0,0,0,0,0,0,0
"465",810,"Noe-2017-09-05-13-52",9.44,1,0,0,0.271448045993128,0.0736840416734875,0.0200013891331444,1,2,"laplata",0,1,0,0,0,0,0,0,1
"466",811,"Noe-2017-09-05-14-29",8,0,0,1,-0.30913438636515,0.0955640688333581,-0.0295421397773571,0,2,"laplata",0,1,0,0,0,0,0,0,0
"467",812,"Noe-2017-09-05-14-52",10.06,1,0,0,0.521421037702943,0.271879898559214,0.141763898837316,0,2,"laplata",0,1,0,0,0,0,0,0,1
"468",813,"Noe-2017-09-06-09-04",8.58,0,0,1,-0.0752886844430658,0.00566838600516754,-0.000426765325244549,1,2,"laplata",0,1,0,0,0,0,0,0,0
"469",814,"Noe-2017-09-06-09-30",10.7,0,0,1,0.779457674306622,0.607554266035488,0.473562835219088,1,2,"laplata",0,1,0,0,0,0,0,0,0
"470",816,"Noe-2017-09-06-09-51",8.16,0,0,1,-0.24462522721423,0.0598415017896139,-0.0146387409721251,1,2,"laplata",0,1,0,0,0,0,0,0,0
"471",817,"Noe-2017-09-06-10-26",8.48,0,1,0,-0.115606908912391,0.0133649573882778,-0.00154508141140461,0,2,"laplata",0,1,0,0,0,0,0,0,0
"472",818,"Noe-2017-09-06-10-53",12.02,0,0,1,1.31165823730171,1.72044733148143,2.25663891418137,1,2,"laplata",0,1,0,0,0,0,0,0,1
"473",819,"Noe-2017-09-06-11-16",12.04,1,0,0,1.31972188219558,1.74166584634583,2.29851452889528,1,2,"laplata",0,1,0,0,0,0,0,0,1
"474",820,"Noe-2017-09-06-11-36",8.51,1,0,0,-0.103511441571593,0.0107146185362294,-0.00110908561057482,0,2,"laplata",0,1,0,0,0,0,0,0,1
"475",825,"Noe-2017-09-11-12-35",11.45,0,1,0,1.08184435782656,1.17038721456116,1.26617680454533,1,2,"laplata",0,1,0,0,0,0,0,0,0
"476",826,"Noe-2017-09-11-13-09",11.41,1,0,0,1.06571706803883,1.13575286910928,1.21039121768383,1,2,"laplata",0,1,0,0,0,0,0,0,1
"477",827,"Noe-2017-09-11-14-14",9.18,1,0,0,0.166620662372884,0.0277624451295785,0.0046257969965812,1,2,"laplata",0,1,0,0,0,0,0,0,1
"478",828,"Noe-2017-09-11-15-28",8.02,1,0,0,-0.301070741471286,0.0906435913700697,-0.0272901332634071,0,2,"laplata",0,1,0,0,0,0,0,0,0
"479",829,"Noe-2017-09-11-16-12",12.47,1,0,0,1.49309024741367,2.22931848692183,3.32857369120199,0,2,"laplata",0,1,0,0,0,0,0,0,1
"480",830,"Noe-2017-09-11-16-36",11.63,0,0,1,1.15441716187134,1.33267898362309,1.53846748995976,0,2,"laplata",0,1,0,0,0,0,0,0,1
"481",836,"Noe-2017-09-20-10-04",6.17,0,1,0,-1.0469578941538,1.09612083213095,-1.14759235814593,1,2,"laplata",0,1,0,0,0,0,0,0,0
"482",837,"Noe-2017-09-20-10-13",5.99,0,1,0,-1.11953069819858,1.253348984209,-1.40316266337799,1,2,"laplata",0,1,0,0,0,0,0,0,0
"483",839,"Noe-2017-09-20-10-30",5.98,0,0,1,-1.12356252064551,1.2623927377993,-1.41837716652637,1,2,"laplata",0,1,0,0,0,0,0,0,0
"484",840,"Noe-2017-09-20-10-37",5.81,0,1,0,-1.19210350224337,1.4211107600609,-1.69411111414433,0,2,"laplata",0,1,0,0,0,0,0,0,0
"485",841,"Noe-2017-09-20-10-46",5.88,0,1,0,-1.16388074511484,1.35461838884907,-1.57661425975992,0,2,"laplata",0,1,0,0,0,0,0,0,0
"486",844,"Noe-2017-09-20-11-26",5.2,0,0,1,-1.43804467150625,2.06797247724751,-2.97383680172736,0,2,"laplata",0,1,0,0,0,0,0,0,0
"487",845,"Noe-2017-09-20-12-59",5.06,0,0,1,-1.4944901857633,2.23350091534283,-3.33794519787322,0,2,"laplata",0,1,0,0,0,0,0,0,0
"488",846,"Noe-2017-09-20-13-06",5.28,0,1,0,-1.40579009193079,1.97624578257077,-2.778186740358,0,2,"laplata",0,1,0,0,0,0,0,0,0
"489",847,"Noe-2017-09-20-13-21",5.94,0,0,1,-1.13968981043324,1.29889286400536,-1.48033496195136,0,2,"laplata",0,1,0,0,0,0,0,0,0
"490",848,"Noe-2017-09-20-14-53",5.58,1,0,0,-1.28483541852281,1.65080205269069,-2.12100894626717,1,2,"laplata",0,1,0,0,0,0,0,0,0
"491",849,"Noe-2017-09-20-15-04",4.95,0,1,0,-1.53884023267956,2.36802926171328,-3.64401870008688,1,2,"laplata",0,1,0,0,0,0,0,0,0
"492",855,"Iris-2017-03-20-11-42",4.88,0,0,1,-1.56706298980809,2.45568641402626,-3.8482152939951,1,1,"berlin",1,0,0,0,0,0,0,0,0
"493",856,"Iris-2017-03-21-10-19",4.21,0,0,1,-1.83719509375256,3.3752858125085,-6.20105853475325,1,1,"berlin",1,0,0,0,0,0,0,0,0
"494",857,"Silvan-2017-03-22-10-53",4.64,1,0,0,-1.66382672853447,2.76831938258571,-4.60600378186614,1,1,"berlin",1,0,0,0,0,0,0,0,0
"495",858,"Silvan-2017-03-23-13-46",4.81,0,1,0,-1.59528574693662,2.54493661437912,-4.05990110777613,0,1,"berlin",1,0,0,0,0,0,0,0,1
"496",859,"Silvan-2017-03-22-09-35",5.76,1,0,0,-1.21226261447803,1.46958064646111,-1.78151767666525,1,1,"berlin",1,0,0,0,0,0,0,0,0
"497",860,"Silvan-2017-03-22-10-16",5.68,0,0,1,-1.24451719405349,1.54882304629477,-1.92753691166014,1,1,"berlin",1,0,0,0,0,0,0,0,0
"498",861,"Silvan-2017-03-23-14-23",5.17,0,0,1,-1.45014013884705,2.10290642229533,-3.04950901120969,0,1,"berlin",1,0,0,0,0,0,0,0,0
"499",862,"Silvan-2017-03-23-15-18",5.05,1,0,0,-1.49852200821024,2.24556820909044,-3.36503338225926,0,1,"berlin",1,0,0,0,0,0,0,0,0
"500",863,"Suheyla-2017-03-21-13-55",4.07,1,0,0,-1.89364060800962,3.58587475230304,-6.79035804619748,0,1,"berlin",1,0,0,0,0,0,0,0,0
"501",864,"Suheyla-2017-03-21-14-36",6.37,1,0,0,-0.966321445215147,0.933777135482689,-0.902328871068492,1,1,"berlin",1,0,0,0,0,0,0,0,1
"502",865,"Suheyla-2017-03-21-15-09",5.01,0,0,1,-1.51464929799797,2.29416249592573,-3.47485161394717,1,1,"berlin",1,0,0,0,0,0,0,0,1
"503",867,"Suheyla-2017-03-22-14-53",5.25,1,0,0,-1.41788555927159,2.0103994591909,-2.85051636155418,0,1,"berlin",1,0,0,0,0,0,0,0,0
"504",868,"Suheyla-2017-03-22-13-48",5.38,0,0,1,-1.36547186746146,1.8645134208287,-2.54594062264592,0,1,"berlin",1,0,0,0,0,0,0,0,0
"505",869,"Iris-2017-03-22-13-28",6.15,0,0,1,-1.05502153904766,1.1130704478545,-1.17431329696392,1,1,"berlin",1,0,0,0,0,0,0,0,0
"506",870,"Iris-2017-03-22-14-21",5.76,1,0,0,-1.21226261447803,1.46958064646111,-1.78151767666525,0,1,"berlin",1,0,0,0,0,0,0,0,1
"507",871,"Iris-2017-03-22-16-16",4.57,0,0,1,-1.692049485663,2.86303146193241,-4.8443909125997,0,1,"berlin",1,0,0,0,0,0,0,0,0
"508",872,"Iris-2017-03-23-10-15",5.98,0,1,0,-1.12356252064551,1.2623927377993,-1.41837716652637,0,1,"berlin",1,0,0,0,0,0,0,0,0
"509",873,"Iris-2017-03-23-11-27",5.13,0,1,0,-1.46626742863478,2.14994017227524,-3.15238724812062,1,1,"berlin",1,0,0,0,0,0,0,0,0
"510",874,"Silvan-2017-03-21-14-15",6.3,1,0,0,-0.994544202343674,0.989118170415415,-0.983721741819433,0,1,"berlin",1,0,0,0,0,0,0,0,1
"511",875,"Silvan-2017-03-21-15-08",6.28,1,0,0,-1.00260784723754,1.00522249534229,-1.00784396204988,1,1,"berlin",1,0,0,0,0,0,0,0,1
"512",876,"Silvan-2017-03-21-15-52",5.87,0,1,0,-1.16791256756177,1.36401976546873,-1.59305582649359,0,1,"berlin",1,0,0,0,0,0,0,0,0
"513",877,"Suheyla-2017-03-24-10-11",4.61,0,0,1,-1.67592219587527,2.80871520662737,-4.70718815667919,0,1,"berlin",1,0,0,0,0,0,0,0,0
